Episode,Reward,Loss
9,-255.090576171875,106.22265922546387
19,-244.00735473632812,54.22948923110962
29,-228.89932250976562,31.582346565127374
39,-174.86593627929688,0.741740785241127
49,-149.4921875,47.17425435364246
59,-130.76197814941406,0.8853672567009926
69,-127.0025405883789,36.9137238162756
79,-135.18405151367188,0.46485006481409075
89,-117.5499038696289,29.982515035867692
99,-142.05213928222656,0.29127148881554604
109,-125.5828628540039,25.511980168819427
119,-123.2933120727539,0.27922785371541975
129,-119.406005859375,21.79050784111023
139,-122.60550689697266,0.21440840721130372
149,-108.39080810546875,22.009433535039424
159,-111.67091369628906,0.2579148107767105
169,-115.69059753417969,18.311879214048385
179,-105.244140625,0.31972669646143914
189,-107.59391784667969,17.77592077165842
199,-95.94883728027344,0.36777266472578046
209,-104.4649887084961,17.44301658630371
219,-111.09942626953125,0.5054357424378395
229,-126.39871978759766,13.771419078707694
239,-111.22344970703125,0.6251448652148247
249,-129.61122131347656,14.298196528851985
259,-101.69580078125,0.7403628128767014
269,-103.9073257446289,13.683590694069862
279,-105.27520751953125,0.9374691998958588
289,-110.61073303222656,12.49236260175705
299,-108.92997741699219,1.1879918324947356
309,-103.42423248291016,13.592482413053512
319,-103.18400573730469,1.5439903688430787
329,-108.8121337890625,13.164153507947923
339,-118.31268310546875,1.6750499564409256
349,-112.08026123046875,10.818119311332703
359,-95.42451477050781,1.939537010192871
369,-106.775146484375,9.038583663702012
379,-108.5398178100586,2.351068834066391
389,-101.49232482910156,9.08990441083908
399,-116.3632583618164,2.753993344306946
409,-98.47811126708984,10.331398193836213
419,-106.70516204833984,3.0800545525550844
429,-93.50489807128906,7.809888784885406
439,-97.26810455322266,3.6541156458854673
449,-100.42320251464844,7.994669654369354
459,-100.90168762207031,4.094234538078308
469,-82.46320343017578,8.855298943519593
479,-97.57649230957031,4.623452172279358
489,-98.50856018066406,8.167422997951508
499,-102.46656799316406,4.966529531478882
509,-78.82878112792969,8.761027734279633
519,-95.07176971435547,5.744948046207428
529,-93.94732666015625,9.389409904479981
539,-88.0359878540039,6.5141466617584225
549,-93.00614929199219,9.682267961502076
559,-86.48178100585938,7.158558650016785
569,-101.57649230957031,9.994060702323914
579,-95.15287780761719,7.754821074008942
589,-102.48543548583984,9.925616526603699
599,-101.8128433227539,7.9757834243774415
609,-109.8828125,10.381189789772034
619,-104.0299301147461,8.656570663452149
629,-111.520263671875,10.581088228225708
639,-111.3575210571289,9.223338832855225
649,-118.00740051269531,10.861472678184509
659,-111.20320129394531,9.454114260673522
669,-91.9705810546875,12.016455035209656
679,-99.30046081542969,10.547772269248963
689,-110.26765441894531,13.321515703201294
699,-116.1026611328125,11.610546174049377
709,-105.35223388671875,13.33964295387268
719,-92.65287017822266,12.016131048202515
729,-102.69746398925781,13.71135542869568
739,-112.9587173461914,12.73610544204712
749,-90.45475769042969,14.03742549419403
759,-92.25106048583984,13.12057635307312
769,-87.62220764160156,14.33752685546875
779,-96.6905288696289,13.32091067790985
789,-83.65948486328125,14.819951114654542
799,-98.93233489990234,14.35231595993042
809,-108.61027526855469,14.65133882522583
819,-91.4938735961914,14.298533124923706
829,-113.02362060546875,15.615375013351441
839,-101.63999938964844,15.434650316238404
849,-99.16789245605469,15.452403273582458
859,-107.2307357788086,15.368532667160034
869,-116.02922058105469,17.082262606620787
879,-97.0850601196289,15.1041948223114
889,-97.899169921875,16.648208990097046
899,-91.19526672363281,16.610654602050783
909,-94.97413635253906,18.3449614238739
919,-104.23774719238281,17.044967384338378
929,-91.8459701538086,16.645728526115416
939,-100.21827697753906,16.165964622497558
949,-90.0438232421875,18.47397032737732
959,-94.31352233886719,17.725915870666505
969,-85.4786148071289,17.675019664764406
979,-90.46165466308594,17.902844734191895
989,-97.86196899414062,19.58499011039734
999,-80.00248718261719,18.72812593460083
