Episode,Reward,Loss
9,-248.2769775390625,76.79764793395996
19,-235.19839477539062,20.954097291827203
29,-188.09402465820312,42.21299948215485
39,-188.61705017089844,1.055500509738922
49,-145.59947204589844,37.80111002922058
59,-132.44692993164062,0.8384588120877743
69,-137.34207153320312,30.310953644514083
79,-119.5844955444336,0.2922132821381092
89,-127.55473327636719,23.541686126887797
99,-123.11640930175781,0.22368245512247087
109,-120.15126037597656,19.62948462128639
119,-117.77909851074219,0.193740853369236
129,-113.71360778808594,17.620828296244145
139,-133.6887969970703,0.2661335504055023
149,-117.79207611083984,17.764059602022172
159,-107.52397155761719,0.27610614597797395
169,-112.22845458984375,15.371297749876977
179,-119.08365631103516,0.34933595880866053
189,-129.73025512695312,12.03788038879633
199,-115.6860122680664,0.44950192332267763
209,-116.57575988769531,13.7759528490901
219,-106.45045471191406,0.45744588747620585
229,-116.20528411865234,12.218368080258369
239,-120.3353500366211,0.554797834455967
249,-107.83126068115234,10.628970725238323
259,-121.19261169433594,0.6563724055886269
269,-114.58460998535156,10.202777689695358
279,-116.55061340332031,0.9624010664224625
289,-112.5741958618164,8.919714148640633
299,-110.23246765136719,1.2180643248558045
309,-100.37777709960938,8.331320397853851
319,-102.9219970703125,1.3984699994325638
329,-108.87257385253906,8.388646314144134
339,-94.86186218261719,1.7887891435623169
349,-99.97370910644531,6.661315504312515
359,-92.57221984863281,2.105436203479767
369,-92.60859680175781,7.22674232006073
379,-107.59986877441406,2.625939663648605
389,-93.41648864746094,7.962116413116455
399,-97.77967834472656,2.960027678012848
409,-83.9007797241211,7.3299610447883605
419,-95.56494903564453,3.0635520434379577
429,-108.32884216308594,7.0036652135849
439,-92.74378204345703,3.51988135099411
449,-108.7416763305664,7.15815452337265
459,-88.67192077636719,3.9149990630149842
469,-93.20384216308594,6.786546051502228
479,-97.84080505371094,4.283858945369721
489,-96.31888580322266,7.644168820381164
499,-95.10723114013672,4.898618936538696
509,-91.78572845458984,7.713810360431671
519,-93.27466583251953,5.419068129062652
529,-98.69807434082031,8.046746821403504
539,-104.04830169677734,5.768563208580017
549,-98.50154876708984,7.89244158744812
559,-101.02568054199219,6.182538504600525
569,-103.10523986816406,8.302058744430543
579,-106.9966812133789,6.457392296791077
589,-86.62026977539062,8.745083589553833
599,-99.34091186523438,6.993155789375305
609,-96.69022369384766,9.147928109169007
619,-100.50599670410156,7.872172746658325
629,-108.72590637207031,8.823030042648316
639,-109.9273681640625,7.606672048568726
649,-101.34190368652344,9.103969717025757
659,-98.69216918945312,8.054990549087524
669,-91.47916412353516,8.773661942481995
679,-97.86872863769531,7.999126539230347
689,-99.17338562011719,9.361163153648377
699,-89.6780776977539,8.80839195728302
709,-109.70877838134766,10.204654326438904
719,-94.7198257446289,9.677602381706238
729,-111.53450012207031,9.839764399528503
739,-105.39131927490234,9.481163911819458
749,-105.72828674316406,10.719309506416321
759,-86.09619903564453,9.64652458667755
769,-102.6841812133789,11.562931275367736
779,-93.99375915527344,10.422880625724792
789,-90.90171813964844,10.469103507995605
799,-93.08656311035156,9.9652987575531
809,-81.47127532958984,11.031114554405212
819,-103.4264907836914,10.303437972068787
829,-86.26289367675781,11.336614508628845
839,-91.57630920410156,10.53236107826233
849,-98.25055694580078,10.508820147514344
859,-83.12413787841797,10.30129008769989
869,-90.2184066772461,11.233276410102844
879,-86.78439331054688,11.402723121643067
889,-79.01681518554688,11.751821026802062
899,-87.14735412597656,11.425026569366455
909,-76.41293334960938,11.918619103431702
919,-91.45008087158203,11.80217369556427
929,-86.99809265136719,12.312813587188721
939,-93.60916900634766,11.990323038101197
949,-91.1939468383789,12.088025064468384
959,-92.1221923828125,12.438399286270142
969,-137.8297882080078,12.396551704406738
979,-82.649658203125,11.807085456848144
989,-83.26527404785156,11.987770934104919
999,-78.34486389160156,12.01279269695282
