Episode,Reward,Loss
9,-46.419979095458984,1.7540073040127755
19,-46.789058685302734,0.08997313864529133
29,-47.29658508300781,0.7470052761957049
39,-46.09049987792969,0.04268452730029822
49,-45.79972839355469,0.587979373447597
59,-51.46708297729492,0.04468116752803326
69,-49.82958221435547,0.5041542366147042
79,-48.39675521850586,0.05398161638528109
89,-46.174964904785156,0.5000056483224035
99,-47.918235778808594,0.049018790237605574
109,-48.3198356628418,0.4401665018312633
119,-48.07522964477539,0.04440742673352361
129,-48.098968505859375,0.47704456210136414
139,-48.192501068115234,0.04666090115904808
149,-48.32887649536133,0.414736752435565
159,-48.45051193237305,0.049691032320261
169,-46.86395263671875,0.40565253369510174
179,-45.767337799072266,0.05013284418731928
189,-49.92241668701172,0.3763707924634218
199,-48.650875091552734,0.05129277266561985
209,-48.91242218017578,0.41633370507508516
219,-46.204620361328125,0.05161591745913029
229,-42.964813232421875,0.40793535877019166
239,-44.581382751464844,0.05153965193778277
249,-45.82575225830078,0.36681147061288355
259,-56.539039611816406,0.053686030060052875
269,-57.48154830932617,0.34210395097732543
279,-48.97926712036133,0.053094137273728845
289,-43.218719482421875,0.3340075584873557
299,-36.94382095336914,0.05526816327124834
309,-38.26338577270508,0.31509096272289755
319,-35.441680908203125,0.05393074631690979
329,-37.08928680419922,0.3203846951574087
339,-42.896968841552734,0.05424129884690046
349,-39.05067825317383,0.3042914266511798
359,-41.79424285888672,0.05628061544150114
369,-43.45258712768555,0.2958070608228445
379,-41.312904357910156,0.054857867583632466
389,-43.81865692138672,0.2877648005634546
399,-44.53701400756836,0.053560317382216456
409,-42.486610412597656,0.26307138837873933
419,-44.842750549316406,0.054261265769600865
429,-43.25550079345703,0.287211739718914
439,-47.35818099975586,0.05534680090844631
449,-43.74052810668945,0.2970402266830206
459,-45.94402313232422,0.05318789910525083
469,-46.13085174560547,0.2687638818472624
479,-44.709495544433594,0.057377935536205765
489,-45.80720520019531,0.25034369334578516
499,-44.07871627807617,0.057604166567325595
509,-46.04499435424805,0.2671995782852173
519,-48.20974349975586,0.056478937603533265
529,-46.885231018066406,0.26991395201534035
539,-45.42665481567383,0.06172136962413788
549,-47.544288635253906,0.25960807252675294
559,-47.551124572753906,0.06365375593304634
569,-49.16562271118164,0.28186591222882273
579,-47.64153289794922,0.06643007636070251
589,-48.9183235168457,0.27789737038314344
599,-47.025245666503906,0.06709207583218812
609,-47.29923629760742,0.23740539643913508
619,-48.456092834472656,0.07002826601266861
629,-50.00011444091797,0.22009727146476507
639,-46.84815216064453,0.07105005495250225
649,-47.32994842529297,0.25090097326785327
659,-47.808616638183594,0.06886399276554585
669,-49.1647834777832,0.23971448250114918
679,-45.95516586303711,0.0715478552132845
689,-49.73685836791992,0.25397863656282427
699,-50.28425216674805,0.07351366452872753
709,-47.22480773925781,0.2322501567006111
719,-47.61286163330078,0.07161815799772739
729,-48.55232620239258,0.1924014127999544
739,-49.27993392944336,0.07427005112171173
749,-52.04461669921875,0.20672144867479803
759,-49.455833435058594,0.07618930593132972
769,-50.8961296081543,0.22294293116778136
779,-47.4653205871582,0.07469332676380873
789,-47.03444290161133,0.2146616941317916
799,-43.66364288330078,0.0773365718498826
809,-41.670494079589844,0.2218284947425127
819,-44.07543182373047,0.07749426323920489
829,-43.147544860839844,0.18278718493878843
839,-40.412757873535156,0.07554816026240588
849,-40.94626998901367,0.2288521370664239
859,-41.050537109375,0.07218543101102114
869,-40.99227523803711,0.190437099263072
879,-42.179683685302734,0.07374268721789122
889,-42.429481506347656,0.19724547673016787
899,-42.122310638427734,0.07288061626255513
909,-40.807945251464844,0.20481252163648606
919,-40.864742279052734,0.07498136088252068
929,-40.61280059814453,0.17762341767549514
939,-41.183494567871094,0.07578295513987542
949,-39.529911041259766,0.19306320317089556
959,-38.70075225830078,0.07259926486760378
969,-38.798789978027344,0.1780001549050212
979,-38.69308090209961,0.07607364244759082
989,-40.668941497802734,0.19629746407270432
999,-39.911563873291016,0.07750575035810471
