Episode,Loss,Reward
59,0.769156948775053,151.4715118408203
60,0.7321928394585848,253.193359375
61,0.7468868773430586,-19.90505599975586
62,0.7583147509396077,-5.88109016418457
63,0.7397750689834356,56.7662353515625
64,0.6630078753829003,58.40361022949219
65,0.6678075072914362,38.352569580078125
66,0.6873694032430648,322.9751892089844
67,0.5915369372814894,33.605194091796875
68,0.7099671863019467,-7.340281009674072
69,0.7031954170018434,336.0028076171875
70,0.6562034441530704,75.32949829101562
71,0.6156471166759729,148.78111267089844
72,0.6269198858737945,191.6439971923828
73,0.5800263752788305,344.37664794921875
74,0.6245535689219832,372.84588623046875
75,0.5652463598549367,198.06564331054688
76,0.5039255451783538,60.83106994628906
77,0.6201459736004472,8760.66796875
78,0.9125154166296124,332.3739318847656
79,0.9237895227968693,836.7035522460938
80,0.8094188142567873,688.7155151367188
81,0.8279450155049562,395.2590637207031
82,0.8348766302317381,11226.662109375
83,1.2086255917698145,1386.075927734375
84,1.2219998487085104,845.9635009765625
85,1.2226382872462274,239.9300994873047
86,1.212249312773347,307.1096496582031
87,1.2698708547651767,541.48779296875
88,1.2114189426600932,-71.82876586914062
89,1.3116132769733668,869.443603515625
90,1.2158854263275862,876.8099975585938
91,1.26637579344213,831.5252685546875
92,1.205104187875986,-3.331484794616699
93,1.4348566126078368,1304.8009033203125
94,1.2275886549055577,924.5004272460938
95,1.381209507510066,209.2352294921875
96,1.2870074243843554,747.1800537109375
97,1.3729476848989726,167.77525329589844
98,1.3955290929228068,397.2027587890625
99,1.3752764503657817,-8.77029800415039
100,1.3720175509154797,322.6767578125
101,1.3215286035835743,1367.799560546875
102,1.4357767330110074,379.96136474609375
103,1.5386665760725737,9610.779296875
104,1.5770685367286206,358.23443603515625
105,1.6901112150400877,39.631839752197266
106,1.7838893055915832,4572.482421875
107,1.7408009681105614,56.29404067993164
108,1.414210932031274,130.4392547607422
109,1.5529002043604851,183.55348205566406
110,1.4405183406919242,84.39370727539062
111,1.475486684590578,107.12178039550781
112,1.4268101430684328,292.5780944824219
113,1.5273064532876015,346.230712890625
114,1.4233049851655961,-53.687076568603516
115,1.4020760495215654,223.70449829101562
116,1.4342017994821072,353.41412353515625
117,1.5205187320709228,28.56097412109375
118,1.4997861809283495,249.26788330078125
119,1.5017589331418275,3257.235107421875
120,1.5302142050862313,231.44076538085938
121,1.51996126383543,402.7105712890625
122,1.5471752707660198,199.35379028320312
123,1.6790576721727848,213.99185180664062
124,1.7081625381857157,13448.57421875
125,2.072917130962014,423.4901123046875
126,2.05857786513865,312.0652770996094
127,1.985924950838089,179.8649444580078
128,2.118669746518135,281.85650634765625
129,2.0680192422866823,7115.091796875
130,2.228254962339997,1612.962890625
131,2.4245503130555153,11639.5068359375
132,2.4590706676244736,7159.486328125
133,3.0937331223487856,11791.0947265625
134,3.3016513180732727,1819.57080078125
135,3.334496328830719,1413.122314453125
136,3.2757415699958803,1215.4017333984375
137,3.5069200193881986,2914.2783203125
138,3.1303998452425,283.0274353027344
139,3.390619462132454,1135.9046630859375
140,3.1150481051206587,2228.823974609375
141,3.3263518345355987,9917.6513671875
142,3.540138449668884,12043.9736328125
143,3.785078110694885,19603.33203125
144,4.171839164495468,303.5617980957031
145,4.158439077138901,7610.978515625
146,4.53009603023529,17782.671875
147,4.811758277416229,90.05589294433594
148,4.890728063583374,4159.09765625
149,5.396416530609131,11045.8095703125
150,5.051399812698365,320.2844543457031
151,5.576216223239899,16130.09375
152,5.920647869110107,-8.76621150970459
153,6.027467637062073,410.94091796875
154,6.00573657989502,116.72270965576172
155,6.204402561187744,355.904541015625
156,5.91106669664383,405.979248046875
157,5.716756548881531,152.02593994140625
158,5.86622526884079,2660.55419921875
159,5.894090640544891,2758.968505859375
160,6.079960186481475,6288.55224609375
161,5.96407291173935,245.40631103515625
162,6.1867200779914855,12936.541015625
163,6.554082844257355,364.4561462402344
164,6.180427188873291,132.15057373046875
165,6.36426070690155,1680.7066650390625
166,6.31968514919281,163.07479858398438
167,5.994284943342209,628.870361328125
168,6.482885127067566,5720.85546875
169,6.588604066371918,9212.279296875
170,6.754184305667877,5029.7841796875
171,6.656030642986297,35.7917366027832
172,7.137621724605561,98.52326202392578
173,6.75583466053009,8628.3798828125
174,7.124714071750641,10450.30078125
175,7.3229329609870915,1522.452392578125
176,7.498644614219666,6878.7109375
177,7.879306900501251,15686.3662109375
178,8.337017769813537,209.7568359375
179,8.090657558441162,15373.03125
180,8.53038254737854,1092.9234619140625
181,8.779612665176392,14539.205078125
182,9.004185409545899,544.8941650390625
183,9.398257994651795,5470.3232421875
184,9.06557213306427,83.2265396118164
185,8.950139408111573,14627.7255859375
186,9.177190666198731,406.25567626953125
187,9.33183798789978,44.96220397949219
188,9.14724630355835,3180.636962890625
189,9.390600025653839,5219.43359375
190,9.546065278053284,159.68658447265625
191,9.238652873039246,320.9022521972656
192,8.96409628868103,854.58935546875
193,8.863082528114319,3584.332275390625
194,8.599101774692535,4089.61669921875
195,8.557506732940674,4320.76904296875
196,8.65071723461151,2488.019775390625
197,8.658568325042724,1230.36328125
198,8.607239518165589,1621.41064453125
199,8.400937190055847,791.7982177734375
200,8.789835362434387,729.8070068359375
201,8.636996593475342,2473.13818359375
202,8.485404634475708,2308.05517578125
203,7.844968509674072,2193.99365234375
204,7.676719923019409,2599.7890625
205,7.778330497741699,6532.53369140625
206,7.351420886516571,3781.343017578125
207,7.414900183677673,1045.244873046875
208,7.202024178504944,1691.8388671875
209,7.174867839813232,1661.4732666015625
210,7.091884152889252,1016.2817993164062
211,6.662795805931092,8604.279296875
212,6.677663731575012,2335.608642578125
213,7.0341292762756344,2043.6944580078125
214,6.587188014984131,1097.6629638671875
215,6.780755565166474,8597.1474609375
216,7.264289455413818,369.14752197265625
217,7.091368474960327,8184.88330078125
218,7.663936738967895,5900.90576171875
219,7.2529385781288145,754.0684814453125
220,7.39608188867569,10069.73046875
221,7.521346487998962,5067.298828125
222,7.476894602775574,412.00146484375
223,7.206687760353089,2196.99658203125
224,7.233674588203431,41.33164978027344
225,7.352618536949158,3214.197021484375
226,7.439657111167907,5742.8759765625
227,7.89162160873413,2880.08447265625
228,7.45517923116684,5481.4033203125
229,7.5436819291114805,4392.18359375
230,7.625859279632568,419.42425537109375
231,7.26910108089447,629.4596557617188
232,7.525971727371216,3425.018310546875
233,7.207861821651459,1607.0802001953125
234,7.201778402328491,7009.6923828125
235,6.70159990310669,1862.474853515625
236,6.903687689304352,3211.634765625
237,6.696779494285583,5001.953125
238,6.336764371395111,294.00958251953125
239,6.473227763175965,227.7149658203125
240,6.057392318248748,1814.9354248046875
241,5.840160517692566,5224.69775390625
242,5.7992289352416995,2824.31591796875
243,5.802570834159851,6946.6220703125
244,6.130845794677734,1858.95263671875
245,5.708721127510071,2857.62060546875
246,5.662367594242096,1747.44970703125
247,5.673707935810089,6326.55078125
248,5.979379053115845,5097.265625
249,5.855264489650726,1210.97705078125
250,5.837705979347229,1906.236083984375
251,5.942872710227967,2539.148681640625
252,5.885236949920654,3035.021728515625
253,5.711794328689575,3320.3955078125
254,6.023200240135193,7798.8271484375
255,6.2481632328033445,3574.479736328125
256,6.078070712089539,7763.06201171875
257,6.322236504554748,1748.1544189453125
258,6.437509841918946,1816.6328125
259,6.485556850433349,11468.625
260,6.799585294723511,13631.8505859375
261,6.893161678314209,-69.94103240966797
262,6.999922838211059,855.6814575195312
263,6.939687190055847,176.01637268066406
264,6.714813580513001,7723.625
265,6.935370316505432,130.55453491210938
266,6.705957863330841,1886.82275390625
267,6.837106204032898,5712.71728515625
268,6.965249371528626,-3.0268869400024414
269,7.026931459903717,4212.78125
270,6.949537816047669,3989.595703125
271,6.798848581314087,97.99739837646484
272,6.755281388759613,2237.09130859375
273,6.939768843650818,5586.80224609375
274,6.607704973220825,7795.62451171875
275,6.982433865070343,441.4981384277344
276,6.713791394233704,237.0891571044922
277,6.6041221833229065,864.347900390625
278,6.652984783649445,1093.47705078125
279,6.626273276805878,1847.489990234375
280,6.111236550807953,1639.201904296875
281,6.405692386627197,2348.4755859375
282,5.937260689735413,45.54374313354492
283,6.277005782127381,4519.47314453125
284,6.322984392642975,1799.49462890625
285,6.41853188753128,4238.0380859375
286,6.204216129779816,323.2096862792969
287,6.141126608848571,-19.441606521606445
288,6.0265980195999145,354.53717041015625
289,5.877174108028412,3530.584716796875
290,5.915905859470367,957.8821411132812
291,5.900047562122345,-4.026251316070557
292,5.51963805437088,974.46826171875
293,5.916604735851288,2320.11083984375
294,5.955819599628448,433.3305358886719
295,5.47849289894104,736.775634765625
296,5.608789582252502,3039.2158203125
297,5.291376485824585,4561.5263671875
298,5.5287208437919615,171.25039672851562
299,5.719457170963287,822.0831298828125
300,5.690913183689117,3864.786376953125
301,5.734713604450226,5888.013671875
302,5.59481119632721,3813.74365234375
303,5.479296545982361,3021.78271484375
304,5.703871738910675,-13.464813232421875
305,5.623179378509522,171.1842041015625
306,5.559241826534271,2027.676025390625
307,5.320312476158142,3102.54931640625
308,5.563281173706055,1548.0347900390625
309,5.371514890193939,3718.919921875
310,5.532147617340088,402.43646240234375
311,5.45209525346756,4576.2734375
312,5.468382294178009,2617.0126953125
313,5.506511402130127,9352.9921875
314,5.695109684467315,5380.5634765625
315,5.726692113876343,3512.872314453125
316,5.531738359928131,-14.205436706542969
317,5.429955329895019,2402.973388671875
318,5.352135803699493,3692.446533203125
319,5.2130269527435305,1070.8165283203125
320,5.165548348426819,4654.220703125
321,4.871788380146026,1719.468017578125
322,4.938583238124847,11522.29296875
323,5.34945927143097,15344.96875
324,5.525849285125733,264.3243713378906
325,5.646479461193085,1205.5697021484375
326,5.660056629180908,169.39508056640625
327,5.609364516735077,543.3820190429688
328,5.2175372695922855,716.150390625
329,5.443891997337341,1913.6827392578125
330,5.629631309509278,8708.1728515625
331,5.556338868141174,3576.554931640625
332,5.703695530891419,3152.480224609375
333,5.7282103300094604,190.9489288330078
334,5.3929352593421935,51.15970230102539
335,5.248352780342102,2722.90869140625
336,5.379581463336945,3970.68359375
337,5.481141619682312,1437.202880859375
338,5.545452766418457,2371.099609375
339,5.602777152061463,268.543212890625
340,5.644192221164704,360.3437805175781
341,5.8787361431121825,7469.552734375
342,5.795738286972046,6807.8828125
343,5.703656108379364,299.3681640625
344,5.74094132900238,2848.662109375
345,5.913418340682983,1225.6123046875
346,5.9144252276420595,1177.4862060546875
347,5.757086298465729,3.214108943939209
348,5.662386834621429,-85.00981140136719
349,5.7714956498146055,7164.837890625
350,5.704880590438843,6799.41845703125
351,5.762177319526672,903.7920532226562
352,6.343470976352692,7299.99609375
353,6.273780627250671,2022.111572265625
354,6.27760606765747,472.3589782714844
355,6.322462985515594,4159.34033203125
356,6.341269466876984,57.75337219238281
357,6.4453992486000065,4305.453125
358,6.442144386768341,3138.33642578125
359,6.618550801277161,788.1076049804688
360,6.512244956493378,4209.39111328125
361,6.3975725269317625,1038.655517578125
362,5.964411218166351,1372.48681640625
363,6.110391511917114,1986.2713623046875
364,5.959404094219208,2614.658447265625
365,6.353715462684631,1027.111083984375
366,6.225306921005249,118.52427673339844
367,6.357729330062866,711.4746704101562
368,6.057379183769226,3401.2451171875
369,6.261064777374267,786.078369140625
370,5.970585885047913,297.39886474609375
371,6.087151184082031,3491.716552734375
372,6.117434527873993,1675.054931640625
373,5.893424832820893,622.931640625
374,5.7765470671653745,1330.7044677734375
375,5.427135753631592,320.33184814453125
376,5.506661865711212,6375.38037109375
377,5.802623836994171,1260.8486328125
378,5.366699779033661,2713.740478515625
379,5.659306225776672,5420.75439453125
380,5.752356402873993,3957.007080078125
381,5.695571436882019,2449.1767578125
382,5.767850813865661,4946.25927734375
383,5.23117481470108,186.0792236328125
384,5.050915606021881,12456.0986328125
385,5.593789465427399,2103.603271484375
386,5.562953326702118,1818.3653564453125
387,5.485879156589508,2378.60009765625
388,5.557075419425964,5855.685546875
389,5.643326272964478,-22.723026275634766
390,5.493533606529236,1836.9105224609375
391,5.212755281925201,5518.537109375
392,5.555887911319733,6224.3408203125
393,5.692339255809784,4665.74560546875
394,5.698386881351471,6472.75146484375
395,6.063962190151215,2088.255615234375
396,5.9294432616233825,350.76629638671875
397,5.77443897485733,7427.5966796875
398,5.990115287303925,11520.833984375
399,6.129433808326721,350.1849365234375
400,6.307760035991668,224.24957275390625
401,6.259892823696137,5588.14892578125
402,6.142693338394165,10267.1875
403,6.073968956470489,7496.98046875
404,6.26413996219635,15493.990234375
405,6.783470542430877,1441.3575439453125
406,6.947491121292114,-52.816993713378906
407,6.920312647819519,215.31094360351562
408,6.780634143352509,153.68228149414062
409,7.097634844779968,1262.46240234375
410,6.6171406197547915,340.30316162109375
411,6.458685774803161,-26.8612060546875
412,6.611322193145752,3403.8984375
413,6.6124927830696105,3110.1669921875
414,6.343557155132293,1994.38330078125
415,6.685835704803467,235.82281494140625
416,6.28490241765976,325.0526123046875
417,6.240554733276367,405.3946228027344
418,6.221454000473022,350.5789794921875
419,6.074385890960693,1137.2607421875
420,6.0616807055473325,466.5552062988281
421,5.704250600337982,261.68084716796875
422,6.164752578735351,93.51878356933594
423,6.2382742071151736,-51.7247314453125
424,6.166153652667999,1731.4808349609375
425,6.000417520999909,296.6311950683594
426,5.992080702781677,358.1494445800781
427,6.007861137390137,37.05833435058594
428,6.093906471729278,234.7413330078125
429,6.043394842147827,3048.0771484375
430,6.0181509566307065,2211.279052734375
431,5.7916109657287596,2109.05224609375
432,6.011096475124359,367.98333740234375
433,5.6796930885314945,338.5049743652344
434,5.70869708776474,277.182373046875
435,5.732809989452362,179.76788330078125
436,5.9975533151626585,5301.2255859375
437,5.7574550151824955,2435.433349609375
438,5.8163530945777895,721.48974609375
439,5.482072930335999,899.145263671875
440,5.699418165683746,213.54669189453125
441,5.621732392311096,1507.669677734375
442,5.409301290512085,2460.053955078125
443,5.3259610843658445,272.4587707519531
444,5.541607701778412,8323.1533203125
445,5.170192937850953,800.9844360351562
446,5.282426609992981,992.3694458007812
447,4.962856876850128,4205.1328125
448,4.863226363658905,1298.6982421875
449,4.920773565769196,190.49920654296875
450,4.903708138465881,991.5149536132812
451,5.0715017938613896,96.56952667236328
452,4.4894676637649535,3550.999755859375
453,4.708823010921479,1247.2098388671875
454,4.6209719324111935,1384.736328125
455,4.514568712711334,3072.94189453125
456,4.548866839408874,356.868896484375
457,4.390337339639664,2439.903564453125
458,4.313539423942566,901.7894897460938
459,3.9539690613746643,2106.478515625
460,4.130686664581299,4688.35546875
461,4.2338708400726315,1081.5738525390625
462,3.9180654394626617,695.1751708984375
463,3.7850471138954163,3723.84375
464,3.348304592370987,1203.8486328125
465,3.2871090829372407,3563.593994140625
466,3.295052556991577,333.96923828125
467,3.1995230650901796,-34.587913513183594
468,3.233952788114548,5669.8173828125
469,3.459998849630356,2610.39306640625
470,3.405400002002716,293.6868896484375
471,3.4690691578388213,1617.6357421875
472,3.458975964784622,9073.916015625
473,3.8682049161195753,1793.6396484375
474,3.496955864429474,5853.8955078125
475,3.849859334230423,4148.96826171875
476,4.121658427715301,8486.1767578125
477,4.118853908777237,1257.068603515625
478,4.358193851709366,8147.0419921875
479,4.434753234386444,1261.8203125
480,4.477712061405182,5442.0576171875
481,4.575076515674591,197.43048095703125
482,4.810154705047608,280.1062316894531
483,4.688608837127686,400.4308776855469
484,4.686304974555969,1967.7442626953125
485,4.898532016277313,279.7682800292969
486,4.61127725481987,1943.5667724609375
487,4.732893552780151,4408.6494140625
488,4.806571023464203,358.90386962890625
489,4.516929752826691,1411.358642578125
490,4.968008725643158,4922.69189453125
491,4.847010462284088,1205.72216796875
492,4.765738275051117,442.0240783691406
493,5.057599337100982,4008.72119140625
494,5.032662329673767,5073.9248046875
495,5.137505650520325,212.22206115722656
496,5.0990354084968565,3670.21533203125
497,4.953250719308853,2955.09375
498,5.031612343788147,802.6768798828125
499,4.911322767734528,834.3683471679688
500,4.991066321134567,2580.60986328125
501,5.071847233772278,303.1158142089844
502,4.946935884952545,5589.11865234375
503,5.085069909095764,1458.9923095703125
504,4.78592472076416,4005.5634765625
505,5.048663008213043,3962.546875
506,4.9038048005104065,358.2127380371094
507,4.907995297908783,9414.2294921875
508,5.10318765282631,4088.81884765625
509,5.2471841621398925,427.8572998046875
510,5.082293066978455,1144.2247314453125
511,5.283641054630279,369.8705749511719
512,5.248170409202576,2567.533203125
513,5.20780091047287,2108.533447265625
514,5.0431933426857,3267.40771484375
515,5.3481669521331785,2824.4814453125
516,4.997278530597686,416.7994384765625
517,5.116003534793854,1681.8597412109375
518,5.180823504924774,4709.2236328125
519,5.276992259025573,3719.862060546875
520,5.246213448047638,4928.16796875
521,5.240287966728211,718.5152587890625
522,5.233427853584289,6587.0126953125
523,5.379769314527511,2630.40478515625
524,5.17468504190445,-58.86327362060547
525,5.686787686347961,13748.669921875
526,5.784198708534241,5500.62109375
527,5.75356302022934,60.31140899658203
528,5.799106197357178,5458.541015625
529,5.7798903369903565,3035.933837890625
530,6.100409710407257,2550.329833984375
531,6.074770183563232,4820.30224609375
532,5.958919410705566,2781.154541015625
533,5.90027807712555,1005.9886474609375
534,5.867865447998047,728.5887451171875
535,5.849148449897766,281.4146728515625
536,5.359345746040344,1010.3026123046875
537,5.3076221156120305,3939.56494140625
538,5.23364083647728,4271.0869140625
539,5.461101727485657,19171.345703125
540,5.917736294269562,45.527347564697266
541,5.469340529441833,384.3046875
542,5.413570082187652,242.03494262695312
543,5.626243917942047,2919.005859375
544,5.720213446617127,3375.046875
545,5.888283185958862,1171.2803955078125
546,6.0650327277183536,3716.25439453125
547,6.019682786464691,1428.487060546875
548,5.856414210796356,1735.584228515625
549,6.177998824119568,3590.28955078125
550,5.9972358584403995,2568.60107421875
551,5.854502756595611,8.441171646118164
552,5.536375155448914,73.4995346069336
553,5.915063662528992,1843.451904296875
554,5.74054799079895,2754.717041015625
555,5.533620965480805,76.41582489013672
556,5.8297439646720886,3792.77197265625
557,5.9832917094230655,299.8296813964844
558,5.414500572681427,99.68092346191406
559,5.888364422321319,1707.703857421875
560,5.917345888614655,1323.79296875
561,5.597313027381897,162.1493682861328
562,5.815114550590515,690.060791015625
563,5.678418080806733,941.4246826171875
564,5.534366941452026,8831.5732421875
565,5.539813904762268,2114.041259765625
566,5.79874933719635,1722.266357421875
567,5.436064841747284,1759.0
568,5.532633640766144,3386.953125
569,5.325800187587738,1991.6156005859375
570,5.222789351940155,2865.89208984375
571,5.562499198913574,3770.8193359375
572,5.678860762119293,1736.97705078125
573,5.6571293807029726,-52.77649688720703
574,5.6476518297195435,2567.001953125
575,5.886057372093201,4823.9619140625
576,5.538261957168579,446.8346862792969
577,5.511096851825714,286.28155517578125
578,5.489607820510864,-22.095314025878906
579,5.273268923759461,1885.5693359375
580,5.365803973674774,5717.32861328125
581,5.26231164932251,535.6751708984375
582,5.2514374279975895,3533.91455078125
583,5.140199649333954,5019.18505859375
584,5.423946220874786,6096.658203125
585,5.499869883060455,4434.1962890625
586,5.234107261896133,164.46868896484375
587,5.01010674238205,2051.327880859375
588,5.052626187801361,3094.3544921875
589,4.941885234117508,469.13946533203125
590,4.96839741230011,338.57305908203125
591,4.78620292186737,298.05047607421875
592,4.610358858108521,84.01446533203125
593,4.556166723966599,59.45536804199219
594,4.47401987195015,376.5416259765625
595,4.876379454135895,292.8896484375
596,4.515395539402962,950.4266357421875
597,4.257545074224472,271.44281005859375
598,4.716884341239929,9974.7041015625
599,4.59586241722107,777.63720703125
600,4.115850832462311,195.4258575439453
601,4.010972462892532,1423.3240966796875
602,4.157654320001602,2994.987548828125
603,3.967988554239273,4665.615234375
604,4.182172060012817,503.19757080078125
605,4.138030306100846,2925.4921875
606,4.083811694383622,3647.9697265625
607,4.247996940612793,7564.96826171875
608,4.4717841517925265,1080.2286376953125
609,4.2724443984031675,1068.010498046875
610,4.317702770233154,458.26800537109375
611,4.415077514648438,6783.29296875
612,4.654871017932892,10319.099609375
613,4.84868684053421,9916.4404296875
614,5.127007267475128,5191.23779296875
615,5.150390272140503,1139.9306640625
616,5.035418639183044,1611.73291015625
617,5.057074980735779,955.770751953125
618,5.136031305789947,3508.88037109375
619,4.917010049819947,3786.501953125
620,5.532522511482239,6027.41455078125
621,5.317205212116241,351.4149169921875
622,5.26548712015152,4201.99609375
623,5.49913199186325,5197.6044921875
624,5.3674955606460575,1206.89599609375
625,5.07648408651352,2249.201416015625
626,5.526446871757507,2215.94384765625
627,5.729591488838196,6942.08203125
628,5.7507886004447935,3101.87548828125
629,5.802011404037476,10233.462890625
630,6.152716536521911,1906.336669921875
631,6.0211642599105835,8895.26953125
632,6.14759501695633,3722.467041015625
633,5.977868387699127,2213.502197265625
634,6.2821114635467525,10841.9580078125
635,6.535187318325042,3260.947265625
636,6.328744943141937,5316.47998046875
637,6.477468173503876,3559.262939453125
638,6.803200941085816,7973.2578125
639,6.786735744476318,3663.1240234375
640,6.906884732246399,330.39202880859375
641,6.800786628723144,3209.434814453125
642,6.874115977287293,893.826171875
643,6.730475363731384,2035.352783203125
644,6.449236714839936,1865.750732421875
645,6.545726406574249,1391.4117431640625
646,6.529338335990905,386.8958740234375
647,6.652543370723724,2409.65673828125
648,6.4852862286567685,4340.58251953125
649,6.685482816696167,8232.224609375
650,6.912159819602966,3568.236083984375
651,7.013569378852845,6465.73046875
652,7.255602202415466,5369.3525390625
653,7.050044262409211,2971.331787109375
654,7.3419931650161745,5490.80322265625
655,7.290708467960358,6489.61181640625
656,7.554366788864136,3371.626953125
657,7.666856346130371,14405.728515625
658,8.022955222129822,17029.224609375
659,8.28465708732605,86.80805206298828
660,8.174917707443237,60.07228088378906
661,8.427058839797974,320.89996337890625
662,8.394065475463867,3770.41259765625
663,8.309642062187194,4300.47900390625
664,8.243998551368714,2077.322265625
665,8.010391979217529,1785.3607177734375
666,8.515044722557068,4537.48828125
667,8.216546676158906,135.53515625
668,8.025445094108582,1144.4012451171875
669,8.078233683109284,1080.6649169921875
670,8.095420393943787,822.2460327148438
671,8.1138960647583,304.9169616699219
672,7.739699788093567,234.49301147460938
673,7.397542243003845,1151.554443359375
674,7.145517392158508,-365.06134033203125
675,7.2002000761032106,223.3975067138672
676,7.134503178596496,159.50973510742188
677,7.023257730007171,2091.161865234375
678,7.127232415676117,-44.94605255126953
679,7.311754264831543,50.42715072631836
680,6.847163617610931,699.5767822265625
681,6.844859857559204,-202.31080627441406
682,6.65661073923111,-33.185211181640625
683,6.595090622901917,856.973388671875
684,6.47655636548996,1520.0157470703125
685,6.785805673599243,1302.34912109375
686,6.640576753616333,2430.926513671875
687,6.340459084510803,874.8763427734375
688,6.3991852426528935,1011.056396484375
689,6.1888751745223995,903.9088134765625
690,5.9067686176300045,1294.24658203125
691,5.973829140663147,7773.2919921875
692,6.10656938791275,1354.7503662109375
693,5.924924032688141,1422.7265625
694,5.890713245868683,774.549560546875
695,5.62879504442215,365.6662292480469
696,5.523245601654053,2782.23828125
697,5.5433813881874086,1476.6929931640625
698,5.500324771404267,251.10476684570312
699,5.069638376235962,908.6178588867188
700,5.185257241725922,2622.335205078125
701,5.211931241750717,716.8853149414062
702,4.941479258537292,437.53375244140625
703,5.169222750663757,357.8280334472656
704,4.961647543907166,639.0349731445312
705,4.853614766597747,366.312744140625
706,4.985353336334229,1114.16259765625
707,4.907989364862442,908.460205078125
708,4.904480874538422,55.86538314819336
709,4.890673726797104,946.8901977539062
710,4.630883243083954,580.3294067382812
711,4.631742210388183,2496.195068359375
712,4.397561589479446,136.59490966796875
713,4.27408965587616,-75.82039642333984
714,4.16951250076294,626.7022705078125
715,4.078727567195893,-169.85940551757812
716,4.031783953905106,141.1329345703125
717,3.674418203830719,1162.7879638671875
718,3.369065234661102,2860.287109375
719,3.242945166826248,2575.34326171875
720,3.0917553424835207,306.865966796875
721,3.033404791355133,201.95712280273438
722,3.253488185405731,1246.52685546875
723,3.090272685289383,5703.8544921875
724,3.0344684255123138,307.24859619140625
725,3.050956155061722,3020.46142578125
726,2.9050178968906404,4.103372097015381
727,2.9385796785354614,172.0426025390625
728,2.8725752782821656,330.6105041503906
729,2.900829465389252,211.8523406982422
730,2.838627039194107,80.45082092285156
731,2.920194330215454,11321.482421875
732,3.2838971531391143,345.9710998535156
733,2.989836231470108,317.2186584472656
734,3.0279967689514162,150.9249267578125
735,3.0648085045814515,4029.06103515625
736,3.0402237474918365,175.510498046875
737,2.8741094267368315,689.4461669921875
738,2.8140632140636446,199.9429473876953
739,3.3107187968492506,16878.181640625
740,3.360931797027588,167.1182403564453
741,3.3140332198143003,243.39768981933594
742,3.3208563590049742,265.9648742675781
743,3.372720853090286,133.52200317382812
744,3.495394176244736,154.93919372558594
745,3.120522435903549,-2.7305102348327637
746,3.0091123962402344,829.607421875
747,2.8854464793205263,329.9364929199219
748,2.703823752403259,1617.8314208984375
749,2.794831793308258,286.31378173828125
750,2.879554568529129,198.494384765625
751,2.8860557037591934,140.05296325683594
752,2.4593552350997925,256.9103698730469
753,2.666567928791046,149.58493041992188
754,2.596589601635933,303.1963195800781
755,2.6674534538388253,397.48468017578125
756,2.5377280110120775,404.7119445800781
757,2.629586991071701,196.76217651367188
758,2.6096326017379763,2336.54931640625
759,2.4471046882867813,2186.104736328125
760,2.593674488067627,1078.2822265625
761,2.6508058965206147,5806.94580078125
762,2.6349295103549957,290.4370422363281
763,2.610725154876709,3615.915283203125
764,2.696377087533474,993.3956909179688
765,2.938942249417305,222.659423828125
766,2.9045942902565,2876.1982421875
767,2.9182379734516144,1497.046875
768,2.980742114186287,2892.1796875
