Episode,Reward,Loss
9,-268.9508361816406,102.79643089294433
19,-220.5,46.12354651093483
29,-195.25230407714844,50.643328568935395
39,-172.47012329101562,1.892633537054062
49,-157.0308380126953,47.763798533678056
59,-149.83615112304688,0.5907628592848778
69,-123.05009460449219,36.48350889146328
79,-116.74790954589844,0.4933238396048546
89,-113.9643783569336,26.965101194381713
99,-115.37153625488281,0.42822179406881333
109,-118.7835464477539,28.588406729698182
119,-114.98875427246094,0.33381315097212794
129,-127.1153335571289,22.650014841556548
139,-120.71854400634766,0.39620865538716316
149,-112.52299499511719,21.08917125582695
159,-103.0038070678711,0.3689396345615387
169,-112.90135192871094,18.050177800655366
179,-121.55303955078125,0.44982472956180575
189,-118.84416198730469,14.78508104801178
199,-104.4267349243164,0.6783285170793534
209,-111.60533142089844,13.542051753997804
219,-121.61063385009766,0.8122632092237473
229,-118.77607727050781,11.908098764419556
239,-117.86076354980469,1.0238121217489242
249,-118.5454330444336,10.230641187429429
259,-117.74320983886719,1.1894377064704895
269,-115.16329193115234,10.927865824699403
279,-117.55964660644531,1.4406583243608475
289,-114.59635162353516,9.25484478354454
299,-112.58512878417969,1.7673919236660003
309,-111.55558013916016,10.379059773683547
319,-126.37797546386719,1.973467868566513
329,-124.66157531738281,8.513722105026245
339,-101.43055725097656,2.399166592359543
349,-114.389892578125,8.47551899433136
359,-118.2142105102539,2.76390572309494
369,-110.20806884765625,8.414250607490539
379,-115.81585693359375,3.0582377886772156
389,-117.8556900024414,8.460514748096466
399,-102.11041259765625,3.408497004508972
409,-106.4825210571289,7.68783385515213
419,-109.3826675415039,4.007055492401123
429,-107.17561340332031,8.099009454250336
439,-103.76155853271484,4.585990047454834
449,-113.41456604003906,8.231369540691375
459,-107.59748840332031,4.848080303668976
469,-103.6077651977539,7.854025201797485
479,-102.77262115478516,5.201286475658417
489,-99.7517318725586,7.772940440177917
499,-103.31571197509766,5.539526059627533
509,-101.60430908203125,7.691600215435028
519,-100.50178527832031,6.137254133224487
529,-105.90567779541016,8.10958405971527
539,-107.28981018066406,6.387087833881378
549,-113.72879791259766,8.385981831550598
559,-87.87045288085938,6.871129894256592
569,-132.8743133544922,8.792172770500184
579,-100.15483856201172,7.381877574920654
589,-103.1722183227539,9.73265842437744
599,-98.53773498535156,7.95755181312561
609,-95.34092712402344,9.923712787628174
619,-120.88150787353516,8.152824473381042
629,-93.23455047607422,9.067688732147216
639,-113.223388671875,8.341707146167755
649,-98.52122497558594,9.385857191085815
659,-95.72408294677734,8.804392261505127
669,-93.44132232666016,10.167061042785644
679,-91.63642120361328,9.350915155410767
689,-102.5680923461914,10.459809679985046
699,-120.23819732666016,9.86647469997406
709,-96.99851989746094,10.685341291427612
719,-96.124267578125,10.055462732315064
729,-92.70973205566406,10.614473638534546
739,-103.83119201660156,10.135902066230773
749,-101.47570037841797,10.919753651618958
759,-105.5118408203125,10.468889470100402
769,-91.39327239990234,11.205569214820862
779,-98.27562713623047,10.72859694480896
789,-92.96263122558594,11.510044059753419
799,-99.44462585449219,10.877227540016174
809,-93.40223693847656,11.63431565284729
819,-94.61134338378906,11.250150876045227
829,-77.86441802978516,11.988367795944214
839,-95.3028564453125,11.635176429748535
849,-93.10105895996094,11.75153064250946
859,-93.58074951171875,11.782315888404845
869,-88.2183837890625,12.247421321868897
879,-96.72486114501953,12.048853006362915
889,-88.70880126953125,11.921534013748168
899,-106.2633056640625,12.254218006134034
909,-101.48896789550781,12.533254294395446
919,-91.03755187988281,12.289810018539429
929,-88.77935791015625,12.767780194282532
939,-94.10420989990234,12.394277782440186
949,-81.90708923339844,12.924988865852356
959,-98.3069839477539,12.450251069068909
969,-83.78633880615234,13.150573120117187
979,-101.78952026367188,12.645729932785034
989,-100.38675689697266,13.61549397468567
999,-101.82923889160156,13.048611073493957
