Episode,Reward
9,5.616268157958984
19,163.6632080078125
29,-24.794532775878906
39,-0.36362552642822266
49,24.006732940673828
59,211.35830688476562
69,23.5916805267334
79,21.72671890258789
89,-6.587576389312744
99,181.8926239013672
109,94.81404113769531
119,14.9337739944458
129,67.02397155761719
139,423.19183349609375
149,285.24444580078125
159,651.831787109375
169,948.1940307617188
179,-12.756183624267578
189,305.9352722167969
199,-30.35491371154785
209,467.218505859375
219,161.45742797851562
229,521.8956298828125
239,238.0941162109375
249,210.68807983398438
259,-8.142254829406738
269,76.56262969970703
279,602.8069458007812
289,197.5599365234375
299,250.4886932373047
309,295.43115234375
319,79.5985336303711
329,298.802734375
339,837.5446166992188
349,278.25933837890625
359,768.9542846679688
369,924.2147216796875
379,466.36395263671875
389,223.89651489257812
399,632.3735961914062
409,21.74013900756836
419,840.0467529296875
429,1202.2315673828125
439,1075.747314453125
449,573.4595336914062
459,227.6081085205078
469,225.55032348632812
479,220.0029296875
489,196.61505126953125
499,396.8494567871094
509,92.5920181274414
519,27.178537368774414
529,401.51806640625
539,422.7713317871094
549,249.5165252685547
559,1128.136962890625
569,363.7686462402344
579,111.76640319824219
589,137.3311309814453
599,223.7128448486328
609,52.319854736328125
619,25.921920776367188
629,308.1355895996094
639,185.08897399902344
649,127.1021499633789
659,161.48187255859375
669,330.127685546875
679,154.57228088378906
689,333.41156005859375
699,72.90384674072266
709,459.72528076171875
719,189.35922241210938
729,172.79112243652344
739,202.00399780273438
749,254.72738647460938
759,169.93463134765625
769,108.96815490722656
779,33.49469757080078
789,185.8971710205078
799,335.7662353515625
