Episode,Reward
9,56.61908721923828
19,66.93657684326172
29,122.0331802368164
39,-12.348869323730469
49,80.53872680664062
59,300.39984130859375
69,383.2200012207031
79,95.23780822753906
89,96.33032989501953
99,96.63774871826172
109,182.29612731933594
119,139.38720703125
129,-0.8753147125244141
139,19.066144943237305
149,134.86590576171875
159,-12.402239799499512
169,-37.954132080078125
179,219.080810546875
189,358.283203125
199,268.34735107421875
209,405.4604187011719
219,903.6728515625
229,256.722900390625
239,56.205169677734375
249,649.2200927734375
259,475.253662109375
269,981.1091918945312
279,856.7762451171875
289,980.7841796875
299,890.6212768554688
309,827.7395629882812
319,694.8095703125
329,1259.1029052734375
339,816.08935546875
349,1043.2889404296875
359,1123.9752197265625
369,1216.228515625
379,1118.2259521484375
389,1073.389404296875
399,440.09075927734375
409,1091.0711669921875
419,1035.58984375
429,1695.01171875
439,579.0064086914062
449,665.1546630859375
459,1354.0013427734375
469,695.2619018554688
479,953.2926635742188
489,1093.29638671875
499,439.90234375
509,925.7785034179688
519,767.3880615234375
529,944.2176513671875
539,351.3186950683594
549,1032.3941650390625
559,618.5977783203125
569,710.3546142578125
579,1089.918212890625
589,694.6466674804688
599,369.22540283203125
609,708.8533935546875
619,441.0455627441406
629,201.6908721923828
639,568.8790283203125
649,473.95037841796875
659,363.9024353027344
669,727.651123046875
679,316.57025146484375
689,733.6316528320312
699,669.538330078125
709,1313.4154052734375
719,882.3797607421875
729,237.4859619140625
739,1004.8092041015625
749,415.34197998046875
759,824.5289916992188
769,711.3677368164062
779,393.90777587890625
789,587.575927734375
799,743.4503784179688
