Episode,Reward,Loss
9,-251.86703491210938,52.68027053833008
19,-242.036376953125,16.825372537374495
29,-185.79327392578125,29.92801063477993
39,-192.1232452392578,1.346065821647644
49,-157.89259338378906,35.88694032907486
59,-150.32437133789062,1.3104156297445297
69,-127.73963928222656,32.041194801926615
79,-126.5122299194336,0.29784244671463966
89,-112.55027770996094,23.968263908028604
99,-116.12255859375,0.1980329266190529
109,-134.92164611816406,23.294500700086356
119,-116.40592193603516,0.17843214489519596
129,-112.1876449584961,23.733972472846506
139,-117.03360748291016,0.19358015865087508
149,-114.11976623535156,21.254090120643376
159,-118.70875549316406,0.26328649967908857
169,-108.39608001708984,19.57662802517414
179,-102.06438446044922,0.29815938338637354
189,-111.80863952636719,18.39148261129856
199,-114.56251525878906,0.36318788811564445
209,-118.1542739868164,16.282217979431152
219,-114.29258728027344,0.481449710726738
229,-119.83811950683594,14.980847115516662
239,-109.9578857421875,0.6137751141190528
249,-112.16398620605469,12.939581466317177
259,-108.43363189697266,0.7365620422363282
269,-117.13874816894531,10.356213718652725
279,-105.77314758300781,0.9086606335639954
289,-107.97587585449219,10.5775646930933
299,-120.48124694824219,1.2134885251522065
309,-107.45002746582031,9.47807188987732
319,-105.18986511230469,1.334952074289322
329,-106.01490783691406,10.167012126445771
339,-98.35086822509766,1.5849399852752686
349,-95.51548767089844,7.195475651025772
359,-90.00852966308594,1.998221790790558
369,-88.05197143554688,7.653477799892426
379,-123.2105484008789,2.3549402284622194
389,-108.3125228881836,7.428290994167328
399,-104.5359878540039,2.6204238390922545
409,-103.08998107910156,7.42879239320755
419,-109.52748107910156,3.040162044763565
429,-105.44058990478516,7.757018916606903
439,-103.09880065917969,3.436978578567505
449,-105.10566711425781,7.372347891330719
459,-99.81903076171875,3.97530499458313
469,-101.33517456054688,7.214746186733246
479,-105.70762634277344,4.31179363489151
489,-115.78572845458984,7.296648228168488
499,-89.62291717529297,4.684093618392945
509,-93.62703704833984,7.2633811950683596
519,-97.7909164428711,4.7196560788154605
529,-99.34349060058594,7.393525583744049
539,-104.87074279785156,5.327269988059998
549,-96.50630187988281,7.516228082180024
559,-100.30947875976562,5.910095558166504
569,-106.95440673828125,7.440624499320984
579,-99.75480651855469,6.258473172187805
589,-102.9758071899414,8.311782183647155
599,-92.17279815673828,6.525746192932129
609,-85.1043472290039,8.173775362968446
619,-115.3779296875,7.3406771731376645
629,-112.6728286743164,8.254583053588867
639,-107.6666030883789,7.153881168365478
649,-108.88923645019531,9.627016096115112
659,-96.46443176269531,7.822626466751099
669,-110.37899017333984,8.954567379951477
679,-107.28279113769531,8.132978882789612
689,-97.96572875976562,9.942597637176513
699,-115.10479736328125,8.268356728553773
709,-100.71705627441406,9.749400610923766
719,-104.9249038696289,9.154525666236877
729,-95.02534484863281,9.821914710998534
739,-95.85894775390625,9.522568855285645
749,-94.5280532836914,10.26431761264801
759,-106.48670959472656,9.70660957813263
769,-96.85105895996094,10.663496680259705
779,-90.67369079589844,9.992710084915162
789,-106.41938781738281,10.93535756111145
799,-112.79103088378906,10.09830397605896
809,-92.95619201660156,10.988377432823182
819,-95.32206726074219,10.711449527740479
829,-101.98094177246094,11.134150309562683
839,-99.94915771484375,11.110640497207642
849,-108.5224380493164,11.5169344997406
859,-100.5795669555664,11.138244786262511
869,-100.57353210449219,12.211897625923157
879,-108.92984771728516,11.771649169921876
889,-98.19373321533203,11.57881335735321
899,-114.26243591308594,11.140743198394775
909,-100.96955871582031,11.972207474708558
919,-85.76829528808594,10.631346440315246
929,-87.72467041015625,11.752189955711366
939,-99.70317840576172,12.060878548622131
949,-85.37399291992188,11.839514865875245
959,-84.97517395019531,10.837902102470398
969,-95.24786376953125,11.52534414768219
979,-167.59283447265625,11.245098495483399
989,-103.64599609375,12.587361316680909
999,-97.65238189697266,11.767782802581786
