Episode,Reward
9,18.380727767944336
19,-27.229944229125977
29,377.04132080078125
39,322.00323486328125
49,73.05802917480469
59,68.09638977050781
69,83.23119354248047
79,51.27180862426758
89,24.03481101989746
99,10.048812866210938
109,78.27793884277344
119,211.042724609375
129,88.07715606689453
139,336.7851257324219
149,358.40179443359375
159,606.1253662109375
169,806.8075561523438
179,419.3301696777344
189,515.253662109375
199,200.5434112548828
209,347.6375427246094
219,392.3499450683594
229,410.396240234375
239,329.8836975097656
249,307.3913879394531
259,524.2391357421875
269,425.7709045410156
279,182.96725463867188
289,354.2939453125
299,773.0748291015625
309,978.4744262695312
319,899.6300048828125
329,1001.4837646484375
339,637.1497802734375
349,716.4801025390625
359,800.4342651367188
369,806.2901000976562
379,416.690673828125
389,675.958251953125
399,684.4578247070312
409,622.6343994140625
419,603.1748046875
429,1126.35107421875
439,836.5164794921875
449,933.71435546875
459,924.22509765625
469,923.0538330078125
479,853.7199096679688
489,791.0635986328125
499,1164.5938720703125
509,857.30712890625
519,1050.201416015625
529,1100.6669921875
539,488.67291259765625
549,1276.124755859375
559,768.8717041015625
569,887.3311767578125
579,1479.249755859375
589,1078.125
599,629.3095703125
609,886.3441162109375
619,773.0162353515625
629,615.5347290039062
639,755.0110473632812
649,925.1246337890625
659,670.1566162109375
669,462.1376037597656
679,647.6812744140625
689,544.9083862304688
699,1025.3470458984375
709,1322.4451904296875
719,784.4058837890625
729,936.9280395507812
739,466.2615661621094
749,820.4345703125
759,593.1273193359375
769,152.45449829101562
779,651.3704833984375
789,968.7847900390625
799,1246.066162109375
