Episode,Reward,Loss
9,-235.28628540039062,70.03901901245118
19,-248.4620819091797,30.10731587767601
29,-171.6985321044922,30.869355493485926
39,-154.96090698242188,0.6424555069208145
49,-141.69168090820312,31.34737621486187
59,-153.6769561767578,1.395760999917984
69,-123.11866760253906,27.209186936020853
79,-120.58492279052734,0.5975016409158707
89,-122.14564514160156,22.183078297376632
99,-112.3532485961914,0.3040239332616329
109,-133.3380584716797,23.33566096097231
119,-113.10456848144531,0.258476489931345
129,-114.2870864868164,19.658220364749432
139,-113.41825103759766,0.22978685192763806
149,-106.39509582519531,19.043453828394412
159,-123.60384368896484,0.2846426846086979
169,-103.12815856933594,15.869899707138538
179,-107.86446380615234,0.32112678453326227
189,-115.629150390625,17.255604891180994
199,-119.34675598144531,0.33852600306272507
209,-118.14312744140625,15.597306908369065
219,-123.99771881103516,0.41621572569012644
229,-119.90739440917969,14.652441377341747
239,-115.7610855102539,0.5183310908079147
249,-113.14189147949219,12.529006175994873
259,-124.75096130371094,0.6618344497680664
269,-96.56880950927734,12.141523858904838
279,-107.14299011230469,0.7904205572605133
289,-131.13516235351562,9.181531630158425
299,-111.70796203613281,1.0663900530338288
309,-121.8004379272461,8.749592500925065
319,-109.9841537475586,1.376213715672493
329,-108.2605972290039,9.607798593044281
339,-107.52772521972656,1.6200091123580933
349,-100.62242126464844,7.955938574075699
359,-101.68671417236328,1.920101479291916
369,-112.79026794433594,9.186748794317246
379,-99.65986633300781,2.418809380531311
389,-109.67326354980469,7.556046639680862
399,-96.53767395019531,2.6472442245483396
409,-106.8795166015625,7.985592839717865
419,-106.0696029663086,3.0600816762447356
429,-94.72831726074219,7.205283358097076
439,-106.58541107177734,3.6186948680877684
449,-113.5904769897461,7.06548193693161
459,-110.1010971069336,3.83412499666214
469,-104.69868469238281,7.065439295768738
479,-102.82182312011719,4.440191457271576
489,-107.40177917480469,7.626957802772522
499,-116.43636322021484,4.925521559715271
509,-104.17057800292969,7.762861320972442
519,-96.87504577636719,5.472840666770935
529,-99.54320526123047,7.475583581924439
539,-92.73895263671875,5.929862470626831
549,-82.31092834472656,7.845254292488098
559,-88.45466613769531,6.593662424087524
569,-86.69349670410156,8.061062607765198
579,-92.50647735595703,6.632526912689209
589,-99.30728149414062,8.57689747095108
599,-93.09761047363281,6.858223743438721
609,-96.76197052001953,8.536472725868226
619,-96.28677368164062,7.818842473030091
629,-93.9768295288086,8.894995040893555
639,-96.50647735595703,8.127677474021912
649,-76.75010681152344,9.611672530174255
659,-104.57234954833984,8.524634294509887
669,-88.39146423339844,10.077505402565002
679,-99.95613861083984,9.23061661720276
689,-102.0070571899414,10.255087666511535
699,-109.60440826416016,9.097233662605285
709,-112.90409088134766,9.788783774375915
719,-103.9278564453125,9.413907752037048
729,-100.15547943115234,10.724738054275512
739,-95.0634536743164,9.761499853134156
749,-89.72679138183594,10.731740260124207
759,-94.10221862792969,10.37360342502594
769,-94.90739440917969,10.978060855865479
779,-94.94038391113281,10.7351704454422
789,-95.91039276123047,11.116266851425172
799,-99.50794219970703,10.17686062335968
809,-105.3624496459961,11.350746297836304
819,-119.3681640625,10.847944102287293
829,-105.98011779785156,11.964497723579406
839,-118.79292297363281,11.894316153526306
849,-115.69639587402344,11.704834468364716
859,-80.44477844238281,11.903642883300781
869,-85.9227066040039,12.585843825340271
879,-96.57225799560547,12.385332684516907
889,-101.46039581298828,12.159974522590637
899,-95.410888671875,12.294548664093018
909,-99.99673461914062,12.198744592666626
919,-108.82139587402344,12.380271329879761
929,-112.95069885253906,14.040301623344421
939,-113.9142074584961,13.618110914230346
949,-110.7110824584961,13.508270206451416
959,-96.10404968261719,13.307247409820556
969,-98.70024871826172,13.836733932495116
979,-103.8662109375,12.796879200935363
989,-88.90099334716797,13.08397220134735
999,-94.08460998535156,14.049629468917846
