Episode,Reward
9,76.52493286132812
19,-3.98002290725708
29,208.6729736328125
39,104.30570220947266
49,-6.452597141265869
59,-78.46983337402344
69,5.046765327453613
79,131.23878479003906
89,258.9311828613281
99,49.14143753051758
109,192.49984741210938
119,11.733381271362305
129,27.5534725189209
139,35.376041412353516
149,49.28812026977539
159,52.94489669799805
169,47.571754455566406
179,11.10379695892334
189,27.56982421875
199,105.1747055053711
209,199.866943359375
219,803.9628295898438
229,277.7237243652344
239,666.0096435546875
249,182.94619750976562
259,717.9297485351562
269,113.0670166015625
279,49.28269577026367
289,63.91943359375
299,268.00555419921875
309,226.94970703125
319,230.53402709960938
329,288.77178955078125
339,79.39600372314453
349,314.74169921875
359,160.2274932861328
369,887.3636474609375
379,500.2666015625
389,620.4874267578125
399,774.7100830078125
409,751.0821533203125
419,876.95703125
429,577.0257568359375
439,226.9376678466797
449,620.53515625
459,565.9374389648438
469,334.4095153808594
479,1020.4114379882812
489,995.54833984375
499,983.6204833984375
509,819.6124877929688
519,621.2203369140625
529,893.4451904296875
539,758.5130615234375
549,1074.399658203125
559,532.6211547851562
569,1229.520751953125
579,743.2351684570312
589,751.0947265625
599,494.0145568847656
609,439.27105712890625
619,607.9046020507812
629,461.06219482421875
639,837.2249145507812
649,248.3040313720703
659,145.9069366455078
669,6.989161491394043
679,31.478525161743164
689,448.14166259765625
699,1245.7581787109375
709,755.2257080078125
719,733.640380859375
729,246.6212158203125
739,24.24881362915039
749,48.915977478027344
759,254.90762329101562
769,518.8834228515625
779,622.5169677734375
789,402.19158935546875
799,174.13348388671875
