Episode,Reward,Loss
9,-39.44509506225586,1.1715185284614562
19,-37.332279205322266,0.050396062284708026
29,-37.18556213378906,0.5351541763916612
39,-33.254920959472656,0.04187487734481692
49,-23.153104782104492,0.4239611206576228
59,-19.859275817871094,0.04878749378025532
69,-18.312576293945312,0.37642206758260727
79,-16.054702758789062,0.051138067729771135
89,-16.87190818786621,0.34816443622112275
99,-16.617748260498047,0.04846626099199056
109,-15.931785583496094,0.3492457085847855
119,-16.837209701538086,0.049189933463931086
129,-18.59137725830078,0.3189787434414029
139,-18.82302474975586,0.05217551790177822
149,-20.501808166503906,0.32689816888421774
159,-21.69271469116211,0.05157225769013166
169,-21.40883445739746,0.3063483235612512
179,-22.405927658081055,0.05523327574133873
189,-19.600086212158203,0.28597032818943263
199,-19.873733520507812,0.0547421351633966
209,-18.386247634887695,0.27277163572609425
219,-18.06057357788086,0.05505525529384613
229,-16.42954444885254,0.25464038785547016
239,-15.784385681152344,0.06130090650171041
249,-14.99983024597168,0.25161054216325285
259,-15.964007377624512,0.06425458613783121
269,-13.073354721069336,0.2368283600732684
279,-14.531211853027344,0.06262847304344177
289,-13.413476943969727,0.24417420618236066
299,-14.471609115600586,0.06439695879817009
309,-14.836257934570312,0.22210793800652026
319,-14.66218090057373,0.06713020782917738
329,-14.862802505493164,0.21667449787259102
339,-14.780293464660645,0.0664008317887783
349,-13.11247730255127,0.2380153226479888
359,-12.482083320617676,0.06971944145858287
369,-12.313013076782227,0.2224526796489954
379,-14.184473037719727,0.06958102121949196
389,-14.429525375366211,0.19422247793525457
399,-14.109113693237305,0.07234970800578594
409,-13.133102416992188,0.21619906291365623
419,-13.728082656860352,0.08150491122156382
429,-12.657516479492188,0.19095940824598073
439,-12.59272289276123,0.08070967629551888
449,-14.080930709838867,0.220329844430089
459,-13.538824081420898,0.09365746956318617
469,-12.888153076171875,0.21177310407161712
479,-13.918153762817383,0.10962261609733105
489,-13.644055366516113,0.20578701063990593
499,-12.62615966796875,0.12122654549777508
509,-12.676675796508789,0.21854649662971495
519,-12.929540634155273,0.12753635615110398
529,-13.146812438964844,0.21767025642096996
539,-13.918920516967773,0.14178393639624118
549,-13.375686645507812,0.2432290729135275
559,-12.211626052856445,0.1585588216036558
569,-13.360397338867188,0.26600300274789335
579,-13.61308479309082,0.16094892218708992
589,-13.900312423706055,0.24143829941749573
599,-15.735727310180664,0.1729129334539175
609,-15.586511611938477,0.26241364791989324
619,-14.9293794631958,0.2073805032670498
629,-13.431539535522461,0.27926391959190366
639,-13.594644546508789,0.21588833257555962
649,-13.516096115112305,0.30891088336706163
659,-13.013731002807617,0.24946279674768448
669,-13.149040222167969,0.30986487597227097
679,-15.746818542480469,0.25677122607827185
689,-15.264015197753906,0.35434527561068535
699,-13.985635757446289,0.3100466746091843
709,-13.481271743774414,0.3673130990564823
719,-13.942570686340332,0.33436172410845755
729,-14.910954475402832,0.4079661066830158
739,-15.854649543762207,0.3592899140715599
749,-12.881380081176758,0.43476499766111376
759,-15.003204345703125,0.4031530311703682
769,-15.867813110351562,0.47179969429969787
779,-14.336540222167969,0.43780188232660294
789,-13.813364028930664,0.49602164685726163
799,-15.767875671386719,0.45012877583503724
809,-14.207115173339844,0.5681649196147919
819,-14.592915534973145,0.5294805529713631
829,-14.365852355957031,0.5966336050629616
839,-13.36939811706543,0.5810735285282135
849,-13.332865715026855,0.6900886657834053
859,-14.600138664245605,0.6644080722332001
869,-14.814229011535645,0.7694983580708503
879,-15.710741996765137,0.7430735468864441
889,-13.156641960144043,0.8210765746235847
899,-15.0877046585083,0.7990239959955215
909,-12.70995044708252,0.8918140769004822
919,-12.832742691040039,0.8300744467973709
929,-13.839715957641602,0.9248959377408028
939,-13.907876968383789,0.9065522459149361
949,-15.264175415039062,0.9315965208411217
959,-13.632194519042969,0.8818630900979042
969,-16.707809448242188,0.9405373874306678
979,-15.51972770690918,0.9378501254320145
989,-16.00786590576172,1.1162439042329788
999,-18.632678985595703,1.039357260465622
