Episode,Reward,Loss
9,-246.4224090576172,42.36072940826416
19,-236.3726043701172,22.200968585014344
29,-210.33084106445312,36.18277736186981
39,-180.258544921875,1.9962141072750093
49,-148.39242553710938,45.78733624577522
59,-126.86119079589844,0.3772815802693367
69,-126.9694595336914,37.97843481957912
79,-137.7873077392578,0.172350964397192
89,-131.3828125,28.599413490891457
99,-120.5675048828125,0.2491962108016014
109,-125.2420654296875,23.07139898240566
119,-122.26505279541016,0.296293985247612
129,-129.09939575195312,20.176417555510998
139,-100.63375091552734,0.31616375923156737
149,-112.40763092041016,19.92179488629103
159,-109.7564468383789,0.3448644019663334
169,-101.0569076538086,18.38274403870106
179,-116.9851303100586,0.38641139566898347
189,-110.60896301269531,16.7348032027483
199,-116.37367248535156,0.5223331981897354
209,-115.3990707397461,15.574707214832307
219,-109.46147155761719,0.6499218779802323
229,-114.5337142944336,12.174026619195939
239,-124.24369049072266,0.8554439210891723
249,-109.91280364990234,12.559135674238204
259,-113.67234802246094,1.0354945534467697
269,-109.6920166015625,11.436435344815255
279,-112.4542465209961,1.2659049224853516
289,-99.39237976074219,11.497654507160187
299,-99.61053466796875,1.568875146508217
309,-96.4732437133789,10.441825802326202
319,-107.92442321777344,1.9877608382701875
329,-88.83776092529297,10.64094588637352
339,-107.56241607666016,2.277151970863342
349,-108.0588607788086,9.90255839586258
359,-106.53047180175781,2.6066175055503846
369,-104.0624008178711,8.287515039443969
379,-112.298095703125,3.010886490345001
389,-97.12986755371094,9.360432047843933
399,-109.4026107788086,3.3870039534568788
409,-106.13386535644531,8.001097211837768
419,-108.09449768066406,3.7415818905830385
429,-98.31312561035156,7.568231239318847
439,-100.01054382324219,4.263508298397064
449,-109.47383117675781,8.289063925743102
459,-105.26298522949219,4.642845034599304
469,-96.41765594482422,7.943039739131928
479,-96.8131332397461,5.339794595241546
489,-92.43820190429688,9.02149281024933
499,-90.55516052246094,5.68747220993042
509,-92.68770599365234,8.278381395339967
519,-93.03501892089844,6.159584445953369
529,-83.10184478759766,8.670970363616943
539,-82.78129577636719,6.656361832618713
549,-90.769775390625,8.916078300476075
559,-96.0751953125,7.225335059165954
569,-87.66520690917969,8.521353764533997
579,-84.94337463378906,7.418048629760742
589,-95.28936004638672,9.754589619636535
599,-91.1299057006836,7.519781513214111
609,-70.77449035644531,9.341438398361205
619,-90.26057434082031,7.958303055763245
629,-86.84579467773438,9.40236364364624
639,-84.43720245361328,8.448561563491822
649,-91.43928527832031,10.178343653678894
659,-73.37889099121094,9.20399980545044
669,-97.16889190673828,10.465460109710694
679,-85.93168640136719,9.488672070503235
689,-75.59581756591797,11.070374269485473
699,-88.05390930175781,9.598591141700744
709,-77.0500717163086,10.76705934047699
719,-82.83009338378906,10.294320855140686
729,-83.12053680419922,11.287318925857544
739,-84.81076049804688,11.196521625518798
749,-85.92684173583984,11.541453800201417
759,-79.9057388305664,10.747380256652832
769,-83.59291076660156,11.428469152450562
779,-79.85903930664062,11.211251916885375
789,-85.62492370605469,11.798846430778504
799,-73.2355728149414,11.805873136520386
809,-82.04093170166016,12.277927837371827
819,-88.46241760253906,12.05683485507965
829,-76.67778015136719,12.302161927223205
839,-82.6884536743164,11.650814595222473
849,-78.10551452636719,12.557242302894592
859,-85.50080871582031,11.971531510353088
869,-84.06780242919922,13.8060893201828
879,-86.31538391113281,12.443888111114502
889,-79.99737548828125,13.183796987533569
899,-87.47952270507812,13.421162796020507
909,-77.09744262695312,14.11278063774109
919,-85.4721450805664,13.395968680381776
929,-87.59922790527344,13.82986340522766
939,-95.22718811035156,12.48154498577118
949,-97.28628540039062,12.99848687171936
959,-83.38578796386719,13.363702039718628
969,-76.24777221679688,13.202717065811157
979,-77.51917266845703,13.215158262252807
989,-80.16548919677734,13.61305760383606
999,-90.71562194824219,13.255379385948181
