Episode,Reward
9,-6.140448093414307
19,63.25731658935547
29,65.6603012084961
39,13.021446228027344
49,-20.725967407226562
59,97.47454071044922
69,15.141256332397461
79,12.616267204284668
89,12.772862434387207
99,8.723061561584473
109,11.05530071258545
119,473.71417236328125
129,522.2723388671875
139,117.77503967285156
149,116.61077880859375
159,532.7261352539062
169,479.27557373046875
179,592.9962158203125
189,669.2816162109375
199,542.228515625
209,681.9420166015625
219,759.0504150390625
229,393.60296630859375
239,671.5677490234375
249,459.2755432128906
259,922.8846435546875
269,1241.0191650390625
279,843.4498901367188
289,396.75701904296875
299,980.4979248046875
309,292.8890075683594
319,571.4746704101562
329,623.621826171875
339,301.3469543457031
349,338.7165222167969
359,86.59927368164062
369,326.5720520019531
379,172.00852966308594
389,262.43975830078125
399,-19.510147094726562
409,6.076336860656738
419,-6.751814365386963
429,4.989958763122559
439,27.182382583618164
449,65.1611557006836
459,224.03280639648438
469,42.55391311645508
479,34.01769256591797
489,113.49776458740234
499,43.16901779174805
509,276.70166015625
519,515.3825073242188
529,104.17314147949219
539,540.96337890625
549,540.2581787109375
559,159.77076721191406
569,240.26773071289062
579,437.6297912597656
589,559.5206298828125
599,474.997802734375
609,847.6661987304688
619,275.06884765625
629,856.0476684570312
639,910.0250854492188
649,837.8097534179688
659,580.823974609375
669,910.3048706054688
679,1069.625
689,914.3992309570312
699,1213.6463623046875
709,925.2428588867188
719,304.1968078613281
729,742.5362548828125
739,627.5559692382812
749,506.53411865234375
759,542.4489135742188
769,659.2969970703125
779,494.4095764160156
789,685.2338256835938
799,533.9713134765625
