Episode,Reward
9,23.46980094909668
19,65.82634735107422
29,-11.752801895141602
39,-2.700565814971924
49,-6.5431718826293945
59,410.42840576171875
69,110.23738861083984
79,60.9066276550293
89,426.8998107910156
99,72.88346099853516
109,161.75390625
119,7.2642621994018555
129,-24.671152114868164
139,174.54029846191406
149,16.970712661743164
159,14.523417472839355
169,26.1257381439209
179,15.711321830749512
189,536.991455078125
199,15.965298652648926
209,21.131603240966797
219,-3.1568973064422607
229,238.9042510986328
239,176.6591339111328
249,50.39960479736328
259,34.72942352294922
269,10.910794258117676
279,257.6067810058594
289,94.41783142089844
299,67.16111755371094
309,30.88368797302246
319,87.90262603759766
329,6.368542671203613
339,389.388427734375
349,63.329132080078125
359,52.2612419128418
369,301.29547119140625
379,52.552528381347656
389,18.213542938232422
399,1.323126196861267
409,29.078094482421875
419,31.170114517211914
429,156.01100158691406
439,13.22004222869873
449,37.62345504760742
459,90.3570556640625
469,164.52798461914062
479,30.76287269592285
489,80.50261688232422
499,38.54560089111328
509,29.20975112915039
519,134.1712646484375
529,269.0243835449219
539,534.1177978515625
549,514.1160888671875
559,1023.2371215820312
569,258.1979064941406
579,1012.25732421875
589,831.9134521484375
599,1243.4866943359375
609,896.5389404296875
619,915.7008056640625
629,1163.808349609375
639,775.2267456054688
649,567.6773681640625
659,632.3179931640625
669,1009.4821166992188
679,987.0987548828125
689,342.3741455078125
699,138.36766052246094
709,1205.306396484375
719,1195.3160400390625
729,818.6244506835938
739,859.5519409179688
749,816.1939697265625
759,332.4308166503906
769,839.1676635742188
779,381.87939453125
789,1009.3937377929688
799,1185.120361328125
